"customer_id","income","total_spend","web_purchases","catalog_purchases","store_purchases","recency_days","response","cluster","segment"
8397,44689,34,1,1,2,82,0,3,"Price Sensitive"
9284,53977,907,5,5,12,21,0,4,"Inactive Low-Value"
6237,7144,416,23,1,1,92,0,4,"Inactive Low-Value"
3130,18701,44,2,0,4,95,0,3,"Price Sensitive"
1619,90369,1588,4,6,6,2,1,2,"Potential Upgraders"
1990,63159,1797,3,5,8,74,0,2,"Potential Upgraders"
5513,37758,40,1,0,3,49,0,1,"Premium Loyalists"
269,46757,1143,4,4,7,71,0,4,"Inactive Low-Value"
8093,79734,914,4,3,6,72,0,4,"Inactive Low-Value"
10513,63207,1502,2,3,6,68,0,2,"Potential Upgraders"
10177,72071,1338,5,4,8,4,0,2,"Potential Upgraders"
2549,21840,27,1,0,3,80,0,3,"Price Sensitive"
5782,58582,763,9,2,9,15,0,4,"Inactive Low-Value"
10057,72282,1331,5,7,9,70,1,2,"Potential Upgraders"
10307,50387,525,6,2,8,91,0,4,"Inactive Low-Value"
8566,32583,9,1,0,2,10,0,1,"Premium Loyalists"
2415,62568,953,5,3,5,99,0,4,"Inactive Low-Value"
5684,44635,68,2,0,3,25,0,1,"Premium Loyalists"
8334,33316,131,2,1,4,34,0,1,"Premium Loyalists"
9166,63967,882,4,4,12,57,0,4,"Inactive Low-Value"
1440,52513,1149,9,5,9,84,0,4,"Inactive Low-Value"
78,25293,37,1,1,2,51,0,1,"Premium Loyalists"
5441,54111,388,5,2,6,97,0,3,"Price Sensitive"
5302,78394,1428,4,6,5,13,1,2,"Potential Upgraders"
4687,80739,1633,3,11,9,92,0,2,"Potential Upgraders"
1087,22669,173,4,1,2,30,1,1,"Premium Loyalists"
6859,29236,99,4,0,3,30,0,1,"Premium Loyalists"
9860,44911,215,4,1,4,11,0,1,"Premium Loyalists"
7129,54693,929,6,4,13,72,0,4,"Inactive Low-Value"
5866,48186,219,4,1,4,39,0,1,"Premium Loyalists"
10521,54809,174,2,1,5,0,1,1,"Premium Loyalists"
7393,41580,92,2,1,3,15,0,1,"Premium Loyalists"
7849,80336,1052,2,9,13,12,0,2,"Potential Upgraders"
332,47743,275,4,1,6,56,0,3,"Price Sensitive"
9847,62972,587,7,4,3,39,0,4,"Inactive Low-Value"
531,57333,1662,8,5,9,55,1,2,"Potential Upgraders"
9576,32313,159,4,0,4,60,0,3,"Price Sensitive"
6906,84953,1024,3,10,4,73,1,2,"Potential Upgraders"
7419,27071,35,2,0,3,90,0,3,"Price Sensitive"
3170,68148,1042,4,4,6,86,0,2,"Potential Upgraders"
8527,65735,395,6,2,6,37,0,4,"Inactive Low-Value"
7872,86836,557,6,10,6,7,1,2,"Potential Upgraders"
9931,4023,9,0,0,0,29,0,1,"Premium Loyalists"
10595,30093,69,2,0,3,19,0,1,"Premium Loyalists"
4609,57705,486,8,1,6,14,0,4,"Inactive Low-Value"
5010,25008,34,1,0,3,72,0,3,"Price Sensitive"
4427,83257,1365,5,10,12,56,1,2,"Potential Upgraders"
11148,22280,13,1,0,2,85,0,3,"Price Sensitive"
1168,72159,1401,4,6,10,62,0,2,"Potential Upgraders"
9595,64260,1574,4,5,4,1,1,2,"Potential Upgraders"
10163,82733,1323,8,4,7,28,1,4,"Inactive Low-Value"
2886,74290,1217,10,8,10,70,0,2,"Potential Upgraders"
6710,58217,103,2,0,4,84,0,3,"Price Sensitive"
5316,21024,84,2,0,4,89,0,3,"Price Sensitive"
9029,70116,1536,2,8,12,73,0,2,"Potential Upgraders"
521,54006,581,8,1,7,42,0,4,"Inactive Low-Value"
1459,69063,928,5,3,5,16,0,4,"Inactive Low-Value"
10241,11448,14,1,0,2,16,0,1,"Premium Loyalists"
1630,61825,424,4,2,8,56,0,4,"Inactive Low-Value"
3254,70886,960,5,4,4,65,0,4,"Inactive Low-Value"
9064,69109,1555,6,6,7,10,1,2,"Potential Upgraders"
3678,60208,656,8,3,7,13,1,4,"Inactive Low-Value"
4227,32889,55,2,1,3,78,0,3,"Price Sensitive"
9467,34738,20,1,0,3,51,0,1,"Premium Loyalists"
8486,30538,367,9,0,4,27,0,4,"Inactive Low-Value"
2186,82326,2257,5,10,6,30,1,2,"Potential Upgraders"
3286,26642,42,2,0,3,71,0,3,"Price Sensitive"
8602,69932,1049,7,6,11,97,0,2,"Potential Upgraders"
3722,44503,48,2,0,3,83,0,3,"Price Sensitive"
6715,60200,685,6,2,11,3,0,4,"Inactive Low-Value"
4796,49638,39,1,0,3,71,0,3,"Price Sensitive"
9612,23830,43,1,0,3,3,0,1,"Premium Loyalists"
3766,33051,835,9,1,8,15,1,4,"Inactive Low-Value"
1399,72905,1515,3,7,9,52,0,2,"Potential Upgraders"
1570,69702,1039,7,7,10,8,0,2,"Potential Upgraders"
3426,70300,1596,5,5,13,89,0,2,"Potential Upgraders"
3074,70643,1828,5,8,4,66,1,2,"Potential Upgraders"
8341,30396,34,1,1,2,22,1,1,"Premium Loyalists"
5180,50616,149,4,0,4,56,0,3,"Price Sensitive"
6461,62772,946,5,6,11,74,0,2,"Potential Upgraders"
7679,30298,28,1,1,3,48,0,1,"Premium Loyalists"
10702,52413,450,7,1,7,67,0,4,"Inactive Low-Value"
7505,44155,46,1,1,2,24,0,1,"Premium Loyalists"
5113,86979,1702,5,5,5,67,1,2,"Potential Upgraders"
10858,76532,820,9,5,7,38,0,4,"Inactive Low-Value"
2961,42081,382,6,3,4,86,0,3,"Price Sensitive"
2747,67546,2126,4,10,5,90,0,2,"Potential Upgraders"
3010,88420,2069,4,7,8,87,0,2,"Potential Upgraders"
5790,31158,72,2,0,3,62,0,3,"Price Sensitive"
6892,61671,732,10,4,6,23,0,4,"Inactive Low-Value"
1743,69719,801,2,3,5,99,0,3,"Price Sensitive"
3578,49160,236,3,1,6,29,0,1,"Premium Loyalists"
8462,24882,80,1,1,2,52,0,1,"Premium Loyalists"
5558,90933,1685,4,6,4,90,0,2,"Potential Upgraders"
4619,113734,277,27,0,0,9,0,4,"Inactive Low-Value"
8780,59292,507,3,5,8,71,0,4,"Inactive Low-Value"
10789,45759,68,2,0,3,13,0,1,"Premium Loyalists"
10779,22148,49,1,0,3,16,0,1,"Premium Loyalists"
5896,73395,397,4,4,6,94,0,3,"Price Sensitive"
2337,29819,39,3,0,3,77,0,3,"Price Sensitive"
10951,45688,306,3,1,8,20,0,1,"Premium Loyalists"
544,62820,976,3,4,6,51,0,4,"Inactive Low-Value"
17,60491,1028,6,11,7,81,0,2,"Potential Upgraders"
10680,33235,70,3,0,3,71,0,3,"Price Sensitive"
3265,35701,46,1,0,3,36,0,1,"Premium Loyalists"
5623,31535,51,1,1,2,95,0,3,"Price Sensitive"
5832,92556,1263,3,5,13,32,0,2,"Potential Upgraders"
5544,67384,1490,7,8,5,32,0,2,"Potential Upgraders"
6417,80573,1564,4,6,13,85,0,2,"Potential Upgraders"
5831,77870,1815,5,5,5,93,1,2,"Potential Upgraders"
7101,52278,1198,10,5,10,24,0,4,"Inactive Low-Value"
10176,57107,416,4,4,8,44,1,4,"Inactive Low-Value"
2326,18929,85,1,0,4,15,0,1,"Premium Loyalists"
4385,36038,47,3,0,3,82,0,3,"Price Sensitive"
2929,20180,137,2,1,4,27,0,1,"Premium Loyalists"
10686,34230,21,1,0,2,72,0,3,"Price Sensitive"
2546,31878,70,1,0,4,7,0,1,"Premium Loyalists"
3283,70932,909,6,2,12,57,0,4,"Inactive Low-Value"
3138,91249,1676,7,9,6,84,1,2,"Potential Upgraders"
4994,77598,1735,7,5,13,53,0,2,"Potential Upgraders"
7966,80982,1191,11,5,11,48,0,4,"Inactive Low-Value"
3112,22701,24,1,0,3,2,0,1,"Premium Loyalists"
10872,55212,1182,4,2,11,65,0,4,"Inactive Low-Value"
2181,70617,1280,3,3,7,45,0,2,"Potential Upgraders"
1867,64849,1336,9,3,6,42,1,4,"Inactive Low-Value"
1518,62694,749,9,3,7,29,0,4,"Inactive Low-Value"
5734,61917,91,2,0,4,83,0,3,"Price Sensitive"
2878,67472,414,4,2,7,93,0,3,"Price Sensitive"
1458,21059,44,3,0,3,40,0,1,"Premium Loyalists"
7007,29543,63,3,1,2,47,0,1,"Premium Loyalists"
6200,75903,901,6,6,9,50,0,2,"Potential Upgraders"
1403,34984,38,1,0,3,40,0,1,"Premium Loyalists"
4827,54998,455,4,2,9,3,1,4,"Inactive Low-Value"
6250,54356,775,11,2,8,62,1,4,"Inactive Low-Value"
9291,34242,15,0,0,3,25,0,1,"Premium Loyalists"
2478,25410,38,1,0,4,48,0,1,"Premium Loyalists"
1139,73356,1512,5,11,5,56,1,2,"Potential Upgraders"
5138,28320,43,1,0,3,68,0,3,"Price Sensitive"
5393,23763,42,1,0,3,64,0,3,"Price Sensitive"
10413,72570,1089,4,6,12,67,0,2,"Potential Upgraders"
5015,34529,162,2,2,3,94,0,3,"Price Sensitive"
10868,70792,1272,3,4,10,82,0,2,"Potential Upgraders"
10676,63211,1173,3,8,7,3,1,2,"Potential Upgraders"
2495,83891,816,4,7,10,24,0,2,"Potential Upgraders"
7842,36065,74,3,0,3,54,0,3,"Price Sensitive"
9955,39898,134,3,0,4,20,0,1,"Premium Loyalists"
6663,51141,157,3,1,4,96,0,3,"Price Sensitive"
2162,56939,561,3,3,10,19,0,4,"Inactive Low-Value"
3434,80872,1336,4,4,10,60,0,2,"Potential Upgraders"
7919,72335,2092,10,4,8,2,1,2,"Potential Upgraders"
5626,61798,463,4,2,9,13,0,4,"Inactive Low-Value"
6428,76842,1130,1,8,7,37,0,2,"Potential Upgraders"
8514,29478,20,1,0,3,59,0,3,"Price Sensitive"
10448,46998,377,5,3,5,55,0,4,"Inactive Low-Value"
2109,96843,1544,6,11,10,60,1,2,"Potential Upgraders"
7530,56551,138,2,1,4,48,0,1,"Premium Loyalists"
8925,70053,1012,8,5,10,38,0,4,"Inactive Low-Value"
3009,71670,1766,5,3,6,8,1,2,"Potential Upgraders"
6355,44359,45,2,0,4,19,0,1,"Premium Loyalists"
3517,40887,161,3,1,3,32,1,1,"Premium Loyalists"
1158,48877,144,3,0,4,27,0,1,"Premium Loyalists"
6203,74485,1734,6,7,12,58,0,2,"Potential Upgraders"
7165,64474,823,8,2,10,59,0,4,"Inactive Low-Value"
3595,77226,1138,6,8,12,29,0,2,"Potential Upgraders"
8537,72643,1429,3,10,7,60,1,2,"Potential Upgraders"
4331,85738,1371,3,6,11,41,0,2,"Potential Upgraders"
6281,55686,982,6,3,5,27,0,4,"Inactive Low-Value"
4338,39062,44,1,0,3,28,0,1,"Premium Loyalists"
2452,34600,318,5,2,5,8,1,1,"Premium Loyalists"
9507,40794,434,6,3,5,18,0,4,"Inactive Low-Value"
8360,54690,198,3,1,5,76,0,3,"Price Sensitive"
10311,4428,359,25,0,0,0,0,4,"Inactive Low-Value"
5117,32632,576,4,4,8,32,0,4,"Inactive Low-Value"
4867,38236,88,3,0,4,2,0,1,"Premium Loyalists"
9289,36781,63,2,1,2,16,1,1,"Premium Loyalists"
10913,31385,27,1,0,2,56,1,3,"Price Sensitive"
3032,24570,193,4,0,4,97,0,3,"Price Sensitive"
8524,25509,101,3,0,3,15,1,1,"Premium Loyalists"
3334,94642,2211,5,7,9,35,0,2,"Potential Upgraders"
4470,58646,140,2,1,4,3,0,1,"Premium Loyalists"
1406,53201,415,6,3,5,49,0,4,"Inactive Low-Value"
8619,21994,22,0,0,3,4,0,1,"Premium Loyalists"
10821,57113,263,4,1,5,45,0,1,"Premium Loyalists"
4552,51373,393,3,5,3,37,0,1,"Premium Loyalists"
898,23477,147,3,0,4,39,0,1,"Premium Loyalists"
9797,58116,443,3,3,8,38,0,4,"Inactive Low-Value"
10949,72968,1958,5,5,8,8,1,2,"Potential Upgraders"
8212,39791,174,3,1,4,89,0,3,"Price Sensitive"
6248,91712,2217,9,7,11,47,1,2,"Potential Upgraders"
10164,94472,1691,5,5,5,75,0,2,"Potential Upgraders"
4547,13672,25,1,0,3,86,0,3,"Price Sensitive"
6815,96547,809,7,6,8,4,1,2,"Potential Upgraders"
4122,79205,895,6,5,4,73,1,4,"Inactive Low-Value"
10841,56559,484,4,3,8,46,0,4,"Inactive Low-Value"
5370,32644,413,7,1,6,38,0,4,"Inactive Low-Value"
176,67506,331,4,1,6,73,0,3,"Price Sensitive"
4860,24206,25,1,0,3,66,0,3,"Price Sensitive"
10757,28420,13,1,0,2,36,0,1,"Premium Loyalists"
4023,22979,115,3,2,2,29,1,1,"Premium Loyalists"
6679,33279,16,0,0,3,29,0,1,"Premium Loyalists"
9923,46423,92,2,0,4,6,0,1,"Premium Loyalists"
7181,30368,52,2,0,3,97,0,3,"Price Sensitive"
3599,63684,1464,8,4,8,61,0,4,"Inactive Low-Value"
405,41638,441,5,5,3,68,0,3,"Price Sensitive"
6870,68805,283,3,1,7,73,0,3,"Price Sensitive"
832,65814,747,8,2,10,90,0,4,"Inactive Low-Value"
2002,71964,1870,5,6,5,81,0,2,"Potential Upgraders"
3657,39146,165,4,0,4,1,0,1,"Premium Loyalists"
500,96876,1941,7,7,9,79,1,2,"Potential Upgraders"
1951,34445,839,11,2,8,92,0,4,"Inactive Low-Value"
3262,68281,1655,2,9,13,31,1,2,"Potential Upgraders"
4102,37284,23,0,0,3,46,0,1,"Premium Loyalists"
7042,36790,66,2,1,2,14,1,1,"Premium Loyalists"
10598,27943,37,2,0,3,89,0,3,"Price Sensitive"
255,22263,21,1,0,3,31,0,1,"Premium Loyalists"
2375,30261,22,0,0,3,75,0,3,"Price Sensitive"
9829,28587,78,2,0,4,42,0,1,"Premium Loyalists"
6214,43815,79,2,0,3,53,0,3,"Price Sensitive"
4954,48195,265,4,2,5,53,0,3,"Price Sensitive"
7861,77027,1175,8,3,6,23,0,4,"Inactive Low-Value"
4837,71322,1305,8,5,13,57,0,2,"Potential Upgraders"
9423,32765,46,2,0,4,49,0,1,"Premium Loyalists"
4198,29672,25,0,0,3,6,0,1,"Premium Loyalists"
153,23272,46,1,0,3,29,0,1,"Premium Loyalists"
9323,49912,874,10,5,7,5,1,4,"Inactive Low-Value"
10001,7500,100,2,1,3,98,0,3,"Price Sensitive"
3945,68117,930,11,8,4,80,1,4,"Inactive Low-Value"
3799,67225,868,7,2,11,4,0,4,"Inactive Low-Value"
8625,17649,45,3,0,3,70,0,3,"Price Sensitive"
3491,55914,1260,11,6,8,32,0,4,"Inactive Low-Value"
983,40059,414,6,2,3,82,0,3,"Price Sensitive"
9119,60905,392,3,3,7,27,0,4,"Inactive Low-Value"
4786,75330,1109,10,3,12,94,0,4,"Inactive Low-Value"
5872,60689,639,4,4,10,23,0,4,"Inactive Low-Value"
6568,38680,79,2,0,3,97,0,3,"Price Sensitive"
5628,61416,1665,10,3,10,25,0,4,"Inactive Low-Value"
5631,49767,692,5,4,8,92,0,4,"Inactive Low-Value"
4974,83273,1392,4,6,9,98,0,2,"Potential Upgraders"
8416,29009,44,2,0,3,19,0,1,"Premium Loyalists"
5454,45057,50,2,0,3,80,0,3,"Price Sensitive"
4095,37150,467,4,3,6,80,0,3,"Price Sensitive"
5474,43020,223,4,1,4,79,0,3,"Price Sensitive"
4268,53154,158,3,1,4,50,0,3,"Price Sensitive"
10701,65308,1211,7,8,12,60,0,2,"Potential Upgraders"
3507,76467,1575,2,5,5,44,1,2,"Potential Upgraders"
2079,81044,1208,5,6,10,0,0,2,"Potential Upgraders"
626,32871,43,1,0,3,28,0,1,"Premium Loyalists"
4426,55801,527,7,2,6,35,0,4,"Inactive Low-Value"
2591,76320,932,6,3,4,49,0,4,"Inactive Low-Value"
10509,36927,71,3,0,3,46,0,1,"Premium Loyalists"
6382,48794,54,1,0,3,97,0,3,"Price Sensitive"
6673,23478,129,3,0,3,51,0,1,"Premium Loyalists"
7441,71128,1615,2,10,12,80,0,2,"Potential Upgraders"
1071,70179,1034,7,3,13,10,0,4,"Inactive Low-Value"
10061,59462,1088,9,2,12,29,0,4,"Inactive Low-Value"
8775,38361,137,3,1,3,74,0,3,"Price Sensitive"
2345,70038,1244,4,4,8,54,0,2,"Potential Upgraders"
322,42554,41,2,0,3,93,0,3,"Price Sensitive"
10897,67445,1174,9,6,12,63,0,2,"Potential Upgraders"
123,67046,993,4,5,4,92,0,2,"Potential Upgraders"
6103,42192,100,2,1,3,40,0,1,"Premium Loyalists"
7899,77610,1680,4,7,4,70,0,2,"Potential Upgraders"
10500,31761,98,3,0,4,96,0,3,"Price Sensitive"
1655,34350,48,1,0,3,81,0,3,"Price Sensitive"
2406,54591,519,6,2,8,63,0,4,"Inactive Low-Value"
2712,71866,715,6,3,10,85,0,4,"Inactive Low-Value"
5517,25293,37,1,1,2,51,0,1,"Premium Loyalists"
10643,42000,653,5,2,11,23,1,4,"Inactive Low-Value"
2254,69520,1455,9,6,5,95,0,2,"Potential Upgraders"
10281,64713,602,5,5,7,11,1,4,"Inactive Low-Value"
6958,27889,26,1,1,2,42,0,1,"Premium Loyalists"
954,22123,102,2,1,3,77,0,3,"Price Sensitive"
4643,27803,176,3,0,4,40,0,1,"Premium Loyalists"
6497,51651,433,6,2,5,32,0,4,"Inactive Low-Value"
5396,68487,1366,9,7,13,48,0,2,"Potential Upgraders"
1052,56796,1001,8,9,7,24,0,2,"Potential Upgraders"
2802,87000,961,4,6,7,61,0,2,"Potential Upgraders"
6343,79823,1518,6,9,7,6,0,2,"Potential Upgraders"
6507,30828,56,1,1,4,16,0,1,"Premium Loyalists"
7901,34109,22,0,0,3,39,0,1,"Premium Loyalists"
4865,53367,400,5,1,8,2,1,4,"Inactive Low-Value"
2686,22390,26,1,0,2,49,0,1,"Premium Loyalists"
3107,71322,350,4,1,7,31,0,4,"Inactive Low-Value"
7734,79244,1216,4,10,7,58,1,2,"Potential Upgraders"
1146,49912,874,10,5,7,5,1,4,"Inactive Low-Value"
11031,48699,40,1,0,3,90,0,3,"Price Sensitive"
7428,80144,1367,3,7,8,47,0,2,"Potential Upgraders"
975,54252,264,4,1,5,25,0,1,"Premium Loyalists"
1103,81929,2053,4,4,10,60,1,2,"Potential Upgraders"
3422,76068,1376,2,3,4,67,0,2,"Potential Upgraders"
1055,53204,45,1,0,3,40,0,1,"Premium Loyalists"
6544,67911,976,6,7,11,63,0,2,"Potential Upgraders"
1241,14796,51,1,0,3,1,1,1,"Premium Loyalists"
2909,78128,1264,8,4,6,89,0,4,"Inactive Low-Value"
5802,14188,75,2,0,4,40,0,1,"Premium Loyalists"
1407,20425,57,2,0,3,5,0,1,"Premium Loyalists"
6183,58646,140,2,1,4,3,0,1,"Premium Loyalists"
340,72967,497,7,2,8,1,1,4,"Inactive Low-Value"
5991,48150,266,5,1,4,24,0,1,"Premium Loyalists"
3104,82332,2006,5,3,12,89,1,2,"Potential Upgraders"
9729,58275,615,8,2,7,48,0,4,"Inactive Low-Value"
1008,44953,1021,7,3,13,31,0,4,"Inactive Low-Value"
11091,34587,22,1,0,3,68,0,3,"Price Sensitive"
3969,43018,133,2,2,2,46,0,1,"Premium Loyalists"
1916,45736,437,7,1,6,92,0,4,"Inactive Low-Value"
9907,66476,1013,6,8,10,80,0,2,"Potential Upgraders"
87,27733,57,2,0,3,16,0,1,"Premium Loyalists"
8659,69805,1038,6,8,11,50,0,2,"Potential Upgraders"
6262,72217,1573,3,10,8,93,0,2,"Potential Upgraders"
6147,25818,28,0,1,2,51,0,1,"Premium Loyalists"
8832,37509,123,3,0,4,24,0,1,"Premium Loyalists"
10067,25176,13,1,0,2,79,0,3,"Price Sensitive"
7532,43586,132,3,0,4,26,0,1,"Premium Loyalists"
4915,53230,732,5,2,12,86,0,4,"Inactive Low-Value"
2115,50116,66,1,0,4,68,0,3,"Price Sensitive"
2088,84906,1631,5,6,12,98,0,2,"Potential Upgraders"
2493,61286,608,7,1,8,34,0,4,"Inactive Low-Value"
6292,82333,1822,4,3,10,60,1,2,"Potential Upgraders"
1631,65220,1282,8,4,7,3,1,4,"Inactive Low-Value"
10104,33590,8,1,0,2,65,0,3,"Price Sensitive"
3006,30992,43,1,0,3,83,0,3,"Price Sensitive"
3919,72309,1931,5,6,8,64,1,2,"Potential Upgraders"
11181,156924,8,0,0,0,85,0,3,"Price Sensitive"
642,16005,103,2,1,2,69,0,3,"Price Sensitive"
4369,65487,1169,3,5,6,48,0,2,"Potential Upgraders"
10127,58692,395,8,2,4,21,0,4,"Inactive Low-Value"
271,40590,258,3,4,3,30,0,1,"Premium Loyalists"
4973,20587,25,1,1,2,39,0,1,"Premium Loyalists"
2948,62637,185,2,2,5,76,0,3,"Price Sensitive"
2715,29435,180,3,2,2,11,1,1,"Premium Loyalists"
10432,19346,22,1,0,3,26,0,1,"Premium Loyalists"
9216,35788,44,2,0,3,34,0,1,"Premium Loyalists"
7124,36997,94,2,1,4,72,0,3,"Price Sensitive"
9727,23539,81,2,0,4,13,0,1,"Premium Loyalists"
5136,65333,798,9,4,8,58,0,4,"Inactive Low-Value"
9790,78499,1334,11,3,4,12,1,4,"Inactive Low-Value"
1818,29732,38,2,0,2,23,0,1,"Premium Loyalists"
1100,41275,61,3,1,3,33,0,1,"Premium Loyalists"
7873,63516,300,4,1,7,30,0,4,"Inactive Low-Value"
10609,42769,88,1,1,4,15,0,1,"Premium Loyalists"
6950,49572,54,2,0,3,25,0,1,"Premium Loyalists"
7233,69209,1782,5,3,6,4,0,2,"Potential Upgraders"
9481,17148,68,3,1,3,80,0,3,"Price Sensitive"
7699,40590,258,3,4,3,30,0,1,"Premium Loyalists"
2711,30560,31,1,0,3,6,0,1,"Premium Loyalists"
8933,32146,66,2,0,4,16,0,1,"Premium Loyalists"
8726,41713,174,3,1,4,57,0,3,"Price Sensitive"
1515,34176,28,1,0,3,9,0,1,"Premium Loyalists"
5186,58482,731,7,4,9,59,0,4,"Inactive Low-Value"
10157,59686,274,4,1,6,78,0,3,"Price Sensitive"
5667,60896,1701,9,10,4,90,1,2,"Potential Upgraders"
902,62994,312,6,2,4,74,0,3,"Price Sensitive"
977,47320,414,5,1,8,10,0,4,"Inactive Low-Value"
7313,74859,1565,6,5,11,63,0,2,"Potential Upgraders"
7600,15253,29,1,0,3,13,0,1,"Premium Loyalists"
9706,31560,94,2,1,3,98,0,3,"Price Sensitive"
2429,72071,1338,5,4,8,4,0,2,"Potential Upgraders"
3520,91172,1092,4,3,7,94,1,2,"Potential Upgraders"
10394,90000,1479,4,8,5,91,0,2,"Potential Upgraders"
4548,41967,54,1,0,3,66,0,3,"Price Sensitive"
9362,69263,568,9,1,7,14,0,4,"Inactive Low-Value"
3968,65706,1199,11,3,12,77,1,4,"Inactive Low-Value"
4084,60934,873,6,4,11,41,0,4,"Inactive Low-Value"
6721,71965,1213,6,3,5,21,0,4,"Inactive Low-Value"
2829,65210,731,9,3,8,25,0,4,"Inactive Low-Value"
1772,79174,2043,5,6,7,2,1,2,"Potential Upgraders"
1544,81380,1893,4,2,10,51,0,2,"Potential Upgraders"
492,48432,424,7,1,6,3,0,4,"Inactive Low-Value"
4377,52914,575,7,3,3,32,0,4,"Inactive Low-Value"
4541,38946,257,3,1,6,84,0,3,"Price Sensitive"
1321,26067,56,3,0,3,49,0,1,"Premium Loyalists"
8858,44325,542,8,2,7,69,0,4,"Inactive Low-Value"
3266,42523,125,1,1,4,96,0,3,"Price Sensitive"
11187,26487,69,2,1,3,23,0,1,"Premium Loyalists"
8207,53233,40,1,0,3,18,0,1,"Premium Loyalists"
9723,67716,1016,7,4,13,8,0,4,"Inactive Low-Value"
2666,76234,907,8,3,11,21,0,4,"Inactive Low-Value"
5721,84117,1566,7,10,6,60,0,2,"Potential Upgraders"
10652,65487,1169,3,5,6,48,0,2,"Potential Upgraders"
1646,25224,46,1,1,3,36,0,1,"Premium Loyalists"
4418,89616,1644,7,5,12,36,1,2,"Potential Upgraders"
2656,40851,59,1,1,2,63,0,3,"Price Sensitive"
7990,27469,17,0,0,3,2,0,1,"Premium Loyalists"
8722,82347,1853,7,7,10,38,1,2,"Potential Upgraders"
7118,73803,1528,9,5,6,61,1,2,"Potential Upgraders"
2980,8820,35,3,0,3,52,0,1,"Premium Loyalists"
1839,43322,141,3,0,4,25,0,1,"Premium Loyalists"
10722,55593,546,6,6,3,63,0,4,"Inactive Low-Value"
2632,50501,500,5,4,4,10,1,1,"Premium Loyalists"
9014,37085,61,3,0,3,65,0,3,"Price Sensitive"
7620,16185,106,2,2,2,71,0,3,"Price Sensitive"
10968,57731,704,8,8,6,0,0,4,"Inactive Low-Value"
11133,48432,424,7,1,6,3,1,4,"Inactive Low-Value"
2736,73807,849,5,5,11,88,0,2,"Potential Upgraders"
1876,18929,85,1,0,4,15,0,1,"Premium Loyalists"
5959,35893,199,3,1,5,80,0,3,"Price Sensitive"
1092,61014,1147,9,3,4,17,0,4,"Inactive Low-Value"
4333,32144,54,2,1,3,76,0,3,"Price Sensitive"
3850,14918,43,1,0,3,52,0,1,"Premium Loyalists"
6168,45146,53,1,1,2,28,0,1,"Premium Loyalists"
607,41769,521,8,1,7,31,0,4,"Inactive Low-Value"
10469,88325,1623,6,2,9,42,0,2,"Potential Upgraders"
6983,38054,45,2,0,3,24,0,1,"Premium Loyalists"
3661,80617,1435,4,6,8,42,0,2,"Potential Upgraders"
9303,5305,32,1,0,0,12,0,1,"Premium Loyalists"
692,36807,16,1,0,2,88,0,3,"Price Sensitive"
736,28427,52,2,0,3,67,0,3,"Price Sensitive"
9589,82032,1234,4,6,7,54,0,2,"Potential Upgraders"
4838,22775,15,1,0,2,40,0,1,"Premium Loyalists"
9246,40101,415,6,1,6,73,0,3,"Price Sensitive"
6261,58025,470,3,2,10,81,0,4,"Inactive Low-Value"
7366,75777,1438,3,6,11,12,1,2,"Potential Upgraders"
10659,7500,53,3,2,2,7,0,1,"Premium Loyalists"
1448,33562,51,2,0,4,33,0,1,"Premium Loyalists"
4286,57642,679,7,6,6,24,0,4,"Inactive Low-Value"
4749,58554,586,8,2,6,55,0,4,"Inactive Low-Value"
4478,63777,653,11,1,6,87,0,4,"Inactive Low-Value"
4201,57967,468,4,2,8,39,0,4,"Inactive Low-Value"
10084,24434,50,2,1,2,9,0,1,"Premium Loyalists"
7004,11012,84,3,1,2,82,0,3,"Price Sensitive"
9817,44802,1049,9,4,12,71,0,4,"Inactive Low-Value"
8080,26816,22,0,0,3,50,0,1,"Premium Loyalists"
9432,666666,62,3,1,3,23,0,2,"Potential Upgraders"
8372,34421,30,1,0,2,81,0,3,"Price Sensitive"
10870,61223,1341,9,3,4,46,0,4,"Inactive Low-Value"
4001,64014,444,8,2,5,56,0,4,"Inactive Low-Value"
7270,56981,1241,2,3,13,91,0,2,"Potential Upgraders"
8235,69245,843,6,5,10,8,0,4,"Inactive Low-Value"
9405,52869,172,3,1,4,40,1,1,"Premium Loyalists"
